_id,Measure,Race_Ethnicity,Estimate,State,Ratio
ObjectId("5ea70f4f0e7500002003985a"),Short-stay nursing home patients who had flu vaccination appropriately given,White,92.4,Oklahoma,0.5%
ObjectId("5ea70f4f0e7500002003985b"),Adults who did not have any problem with the care they received from their home health providers in the last 2 months of care,White,93.4,Oklahoma,0.7%
ObjectId("5ea70f4f0e7500002003985c"),Long-stay nursing home residents whose  ability to move independently worsened,White,13.9,Oklahoma,1.2%
ObjectId("5ea70f4f0e7500002003985d"),Adults who reported that home health providers always treated them with courtesy and respect in the last 2 months of care,White,93.6,Oklahoma,1.5%
ObjectId("5ea70f4f0e7500002003985e"),Adults who reported a home health provider talking with them about all the prescription and over-the-counter medicines they were taking when they first started getting home health care,White,86.9,Oklahoma,1.5%
ObjectId("5ea70f4f0e7500002003985f"),Adults who reported that home health providers always treated them as gently as possible in the last 2 months of care,White,91,Oklahoma,1.6%
ObjectId("5ea70f4f0e75000020039860"),Adults who reported that home health providers always listen carefully to them in the last 2 months of care,White,85.8,Oklahoma,2.4%
ObjectId("5ea70f4f0e75000020039861"),Home health care patients whose bathing improved,White,73.4,Oklahoma,2.6%
ObjectId("5ea70f4f0e75000020039862"),Adults who reported being told what care and services they would get when they first started getting home health care,White,88.7,Oklahoma,2.9%
ObjectId("5ea70f4f0e75000020039863"),Home health care patients whose ability to walk or move around improved,White,69,Oklahoma,3.5%
ObjectId("5ea70f4f0e75000020039864"),Adults who reported that home health providers always explained things in a way that was easy to understand in the last 2 months of care,White,83.6,Oklahoma,3.7%
ObjectId("5ea70f4f0e75000020039865"),Home health patients who had influenza vaccination during flu season,White,81.4,Oklahoma,4.0%
ObjectId("5ea70f4f0e75000020039866"),Adults who reported that home health providers always kept them informed about when they would arrive at their home in the last 2 months of care,White,79.1,Oklahoma,5.0%
ObjectId("5ea70f4f0e75000020039867"),Long-stay nursing home residents who were assessed for pneumococcal vaccination,White,91.6,Oklahoma,6.5%
ObjectId("5ea70f4f0e75000020039868"),Home health patients who had improvement in upper body dressing,White,71.8,Oklahoma,7.2%
ObjectId("5ea70f4f0e75000020039869"),Home health care patients whose ability to get in and out of bed improved,White,64.6,Oklahoma,8.1%
ObjectId("5ea70f4f0e7500002003986a"),Home health care patients whose pain when moving around decreased,White,67.7,Oklahoma,8.2%
ObjectId("5ea70f4f0e7500002003986b"),Adults who reported a home health provider talking with them about how to set up their home so they can move around safely when they first started getting home health care,White,73.5,Oklahoma,8.2%
ObjectId("5ea70f4f0e7500002003986c"),Short-stay nursing home residents who were assessed for pneumococcal vaccination,White,86.7,Oklahoma,9.0%
ObjectId("5ea70f4f0e7500002003986d"),Home health patients who had pneumococcal polysaccharide vaccination,Black,77.3,Oklahoma,10.2%
ObjectId("5ea70f4f0e7500002003986e"),Home health care patients whose shortness of breath decreased,Black,68.9,Oklahoma,10.6%
ObjectId("5ea70f4f0e7500002003986f"),Home health care patients whose surgical wound was improved,Black,91.5,Oklahoma,13.9%
ObjectId("5ea70f4f0e75000020039870"),Long-stay nursing home residents whose need for help with daily activities increased,Black,12.8,Oklahoma,20.5%
ObjectId("5ea70f4f0e75000020039871"),Home health care patients who stayed at home after an episode of home health care,Black,51.8,Oklahoma,33.2%
ObjectId("5ea70f4f0e75000020039872"),Long-stay nursing home residents with too much weight loss,Black,7.3,Oklahoma,35.1%
ObjectId("5ea70f4f0e75000020039873"),Adult hospital patients who did not receive good communication about discharge information,Black,10.9,Oklahoma,41.2%
ObjectId("5ea70f4f0e75000020039874"),Low-risk, long-stay nursing home residents with loss of control of bowels or bladder,Black,25,Oklahoma,49.7%
ObjectId("5ea70f4f0e75000020039875"),Low-risk, long-stay nursing home residents with a catheter inserted and left in the bladder,Hispanic,4.2,Oklahoma,67.3%
ObjectId("5ea70f4f0e75000020039876"),Adult hospital patients who strongly disagree or disagree that staff took their preferences and those of their family and caregiver into account when deciding what the patients discharge health care would be,Hispanic,5.8,Oklahoma,79.0%
ObjectId("5ea70f4f0e75000020039877"),Home health care patients who had an emergency department visit without a hospitalization,Hispanic,5.3,Oklahoma,84.0%
ObjectId("5ea70f4f0e75000020039878"),Long-stay nursing home residents with a urinary tract infection,Hispanic,6.8,Oklahoma,104.5%
ObjectId("5ea70f4f0e75000020039879"),Short-stay nursing home residents with moderate to severe pain,Hispanic,22.7,Oklahoma,109.8%
ObjectId("5ea70f4f0e7500002003987a"),High-risk, long-stay nursing home patients with pressure ulcer,Hispanic,7.7,Oklahoma,127.6%
ObjectId("5ea70f4f0e7500002003987b"),Home health care patients who had an emergency department visit and then hospitalized,Hispanic,31.3,Oklahoma,131.2%
ObjectId("5ea70f4f0e7500002003987c"),Home health care patients who had to be admitted to the hospital,Hispanic,42.5,Oklahoma,139.6%
ObjectId("5ea70f4f0e7500002003987d"),Rating of health care 0-6 on a scale from 0 (worst grade) to 10 (best grade) by adults who had a doctor´s office or clinic visit in the last 12 months, Medicare fee-for-service,Hispanic,23.5,Oklahoma,168.3%
ObjectId("5ea70f4f0e7500002003987e"),Long-stay nursing home residents with moderate to severe pain,Hispanic,15.9,Oklahoma,239.4%
ObjectId("5ea70f4f0e7500002003987f"),Long-stay nursing home residents have depressive symptoms,Hispanic,4.5,Oklahoma,293.0%
ObjectId("5ea70f4f0e75000020039880"),Long-stay nursing home patients experiencing one or more falls with major injury,Hispanic,1.6,Oklahoma,295.1%
ObjectId("5ea70f4f0e75000020039881"),Short-stay home health patients who had drug education on all medications,NHPI,98.2,Oklahoma,
ObjectId("5ea70f4f0e75000020039882"),Adult hospital patients who strongly agree that they understood how to manage their health after discharge,NHPI,54.9,Oklahoma,
ObjectId("5ea70f4f0e75000020039883"),Adult hospital patients who always had good communication with doctors in the hospital,NHPI,83.2,Oklahoma,
ObjectId("5ea70f4f0e75000020039884"),Adult hospital patients who always had good communication with nurses in the hospital,NHPI,82,Oklahoma,
ObjectId("5ea70f4f0e75000020039885"),Adult hospital patients who strongly agree that they understood the purpose for taking each of their medications after discharge,NHPI,53.4,Oklahoma,
ObjectId("5ea70f4f0e75000020039886"),Adults who had an appointment for routine health care in the last 12 months who sometimes or never got an appointments for routine care as soon as wanted, Medicare managed care,White,5.5,Oklahoma,34%
ObjectId("5ea70f4f0e75000020039887"),Adults who had an appointment for routine health care in the last 12 months who sometimes or never got an appointments for routine care as soon as wanted, Medicare fee-for-service,White,8.4,Oklahoma,11%
ObjectId("5ea70f4f0e75000020039888"),Home health care patients whose management of oral medications improved,White,67.8,Oklahoma,3%
ObjectId("5ea70f4f0e75000020039889"),Long-stay nursing home patients who were assessed and appropriately given the seasonal influenza vaccine,White,94.7,Oklahoma,1%
ObjectId("5ea70f4f0e7500002003988a"),Adults age 40 and over with diagnosed diabetes who received a flu vaccination in the calendar year,White,66.2,Oklahoma,1%
ObjectId("5ea70f4f0e7500002003988b"),Adults age 65 and over who received an influenza vaccination in the last flu season,White,70.1,Oklahoma,0.3%
ObjectId("5ea70f4f0e7500002003988c"),Home health care patients whose bathing improved,White,75,Oklahoma,0.5%
ObjectId("5ea70f4f0e7500002003988d"),Short-stay home health patients who had diabetic foot care and patient education,White,97.6,Oklahoma,1.0%
ObjectId("5ea70f4f0e7500002003988e"),Short-stay nursing home patients who had flu vaccination appropriately given,White,91.9,Oklahoma,1.1%
ObjectId("5ea70f4f0e7500002003988f"),Adults age 65 and over who ever received pneumococcal vaccination,White,77.2,Oklahoma,1.9%
ObjectId("5ea70f4f0e75000020039890"),Home health patients who had influenza vaccination during flu season,White,83.1,Oklahoma,2.0%
ObjectId("5ea70f4f0e75000020039891"),Adults age 40 and over with diagnosed diabetes who received at least two hemoglobin A1c measurements in the calendar year,White,77.7,Oklahoma,2.2%
ObjectId("5ea70f4f0e75000020039892"),Home health care patients whose ability to walk or move around improved,White,69.7,Oklahoma,2.5%
ObjectId("5ea70f4f0e75000020039893"),Home health care patients whose pain when moving around decreased,White,71,Oklahoma,3.7%
ObjectId("5ea70f4f0e75000020039894"),Home health care patients whose ability to get in and out of bed improved,White,67.2,Oklahoma,4.4%
ObjectId("5ea70f4f0e75000020039895"),Home health patients who had improvement in upper body dressing,White,73.7,Oklahoma,4.8%
ObjectId("5ea70f4f0e75000020039896"),Short-stay nursing home residents who were assessed for pneumococcal vaccination,White,89.9,Oklahoma,5.6%
ObjectId("5ea70f4f0e75000020039897"),Long-stay nursing home residents who were assessed for pneumococcal vaccination,White,92.1,Oklahoma,6.0%
ObjectId("5ea70f4f0e75000020039898"),Home health patients who had pneumococcal polysaccharide vaccination,White,80.2,Oklahoma,6.9%
ObjectId("5ea70f4f0e75000020039899"),Long-stay nursing home residents whose  ability to move independently worsened,White,14.8,Oklahoma,7.7%
ObjectId("5ea70f4f0e7500002003989a"),Home health care patients whose shortness of breath decreased,White,69.6,Oklahoma,9.7%
ObjectId("5ea70f4f0e7500002003989b"),Adults who received a blood cholesterol measurement in the last 5 years,White,74.1,Oklahoma,9.9%
ObjectId("5ea70f4f0e7500002003989c"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully to them, Medicare fee-for-service,Black,3.5,Oklahoma,10.4%
ObjectId("5ea70f4f0e7500002003989d"),Adults ages 18-64 at high risk (e.g., COPD) who received an influenza vaccination in the last flu season,Black,42,Oklahoma,12.1%
ObjectId("5ea70f4f0e7500002003989e"),Adults who needed to see a specialist in the last 12 months who sometimes or never found it easy to see a specialist, Medicare fee-for-service,Black,8.1,Oklahoma,12.4%
ObjectId("5ea70f4f0e7500002003989f"),Home health care patients whose surgical wound was improved,Black,91.5,Oklahoma,13.9%
ObjectId("5ea70f4f0e750000200398a0"),Adults ages 18-64 at high risk (e.g., COPD) who ever received pneumococcal vaccination,Black,37.4,Oklahoma,16.6%
ObjectId("5ea70f4f0e750000200398a1"),Adults age 40 and over with diagnosed diabetes who had their feet checked for sores or irritation in the calendar year,Black,70.1,Oklahoma,16.6%
ObjectId("5ea70f4f0e750000200398a2"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never showed respect for what they had to say, Medicare fee-for-service,Black,2.9,Oklahoma,19.4%
ObjectId("5ea70f4f0e750000200398a3"),Home health care patients who stayed at home after an episode of home health care,Black,60.1,Oklahoma,22.5%
ObjectId("5ea70f4f0e750000200398a4"),Long-stay nursing home residents whose need for help with daily activities increased,Black,13.7,Oklahoma,29.0%
ObjectId("5ea70f4f0e750000200398a5"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never explained things in a way they could understand, Medicare fee-for-service,Black,3.4,Oklahoma,29.8%
ObjectId("5ea70f4f0e750000200398a6"),Long-stay nursing home residents with too much weight loss,Black,7.2,Oklahoma,33.1%
ObjectId("5ea70f4f0e750000200398a7"),Adults age 40 and over with diagnosed diabetes who received a dilated eye examination in the calendar year,Black,47.2,Oklahoma,37.2%
ObjectId("5ea70f4f0e750000200398a8"),Long-stay nursing home residents with physical restraints,Black,0.3,Oklahoma,39.1%
ObjectId("5ea70f4f0e750000200398a9"),Adults who needed care right away for an illness, injury, or condition in the last 12 months who sometimes or never got care as soon as wanted, Medicare fee-for-service,Black,8.1,Oklahoma,43.2%
ObjectId("5ea70f4f0e750000200398aa"),Rating of health care 0-6 on a scale from 0 (worst grade) to 10 (best grade) by adults who had a doctor´s office or clinic visit in the last 12 months, Medicare fee-for-service,Black,12.6,Oklahoma,43.6%
ObjectId("5ea70f4f0e750000200398ab"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never explained things in a way they could understand, Medicare managed care,Black,2.9,Oklahoma,49.0%
ObjectId("5ea70f4f0e750000200398ac"),Adults who had a doctor´s office or clinic visit in the last 12 months whose health providers sometimes or never spent enough time with them, Medicare fee-for-service,Black,5.7,Oklahoma,49.3%
ObjectId("5ea70f4f0e750000200398ad"),Adults who had a doctor´s office or clinic visit in the last 12 months who sometimes or never got advice to quit smoking from provider, Medicare fee-for-service,Hispanic,44.8,Oklahoma,55.4%
ObjectId("5ea70f4f0e750000200398ae"),Home health care patients who had an emergency department visit without a hospitalization,Hispanic,4.5,Oklahoma,56.4%
ObjectId("5ea70f4f0e750000200398af"),Low-risk, long-stay nursing home residents with a catheter inserted and left in the bladder,Hispanic,4.1,Oklahoma,61.0%
ObjectId("5ea70f4f0e750000200398b0"),Adults who had a doctor's office or clinic visit in the last 12 months and needed care, tests, or treatment who sometimes or never found it easy to get the care, tests, or treatment, Medicare fee-for-service,Hispanic,7.3,Oklahoma,66.0%
ObjectId("5ea70f4f0e750000200398b1"),Low-risk, long-stay nursing home residents with loss of control of bowels or bladder,Hispanic,28.5,Oklahoma,70.7%
ObjectId("5ea70f4f0e750000200398b2"),Long-stay nursing home residents with a urinary tract infection,Hispanic,5.8,Oklahoma,75.2%
ObjectId("5ea70f4f0e750000200398b3"),Short-stay nursing home residents with moderate to severe pain,Hispanic,19.8,Oklahoma,83.0%
ObjectId("5ea70f4f0e750000200398b4"),Home health care patients who had an emergency department visit and then hospitalized,Hispanic,25.5,Oklahoma,88.3%
ObjectId("5ea70f4f0e750000200398b5"),Home health care patients who had to be admitted to the hospital,Hispanic,33.7,Oklahoma,90.0%
ObjectId("5ea70f4f0e750000200398b6"),Rating of health care 0-6 on a scale from 0 (worst grade) to 10 (best grade) by adults who had a doctor´s office or clinic visit in the last 12 months, Medicare managed care,Hispanic,14.2,Oklahoma,98.9%
ObjectId("5ea70f4f0e750000200398b7"),High-risk, long-stay nursing home patients with pressure ulcer,Hispanic,7.5,Oklahoma,119.4%
ObjectId("5ea70f4f0e750000200398b8"),Short-stay nursing home patients with pressure ulcers that are new or worsened,Hispanic,0.8,Oklahoma,167.9%
ObjectId("5ea70f4f0e750000200398b9"),Long-stay nursing home patients experiencing one or more falls with major injury,Hispanic,1.2,Oklahoma,182.9%
ObjectId("5ea70f4f0e750000200398ba"),Long-stay nursing home residents with moderate to severe pain,Hispanic,13.4,Oklahoma,184.5%
ObjectId("5ea70f4f0e750000200398bb"),Long-stay nursing home residents have depressive symptoms,Hispanic,4.6,Oklahoma,297.4%
ObjectId("5ea70f4f0e750000200398bc"),Short-stay home health patients who had drug education on all medications,NHPI,97.7,Oklahoma,
ObjectId("5ea70f4f0e750000200398bd"),People who needed to see a doctor but could not because of cost in the past 12 months,NHPI,13,Oklahoma,
ObjectId("5ea70f4f0e750000200398be"),Composite measure: Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully, explained things clearly, respected what they had to say, and spent enough time with them, Medicare fee,NHPI,3.9,Oklahoma,
ObjectId("5ea70f4f0e750000200398bf"),Adults ages 18-64 at high risk (e.g., COPD) who ever received pneumococcal vaccination,White,47.8,Oklahoma,7%
ObjectId("5ea70f4f0e750000200398c0"),Adults age 40 and over with diagnosed diabetes who received a flu vaccination in the calendar year,White,63.4,Oklahoma,3.7%
ObjectId("5ea70f4f0e750000200398c1"),Adults ages 18-64 at high risk (e.g., COPD) who received an influenza vaccination in the last flu season,White,45.9,Oklahoma,3.9%
ObjectId("5ea70f4f0e750000200398c2"),Adults age 65 and over who received an influenza vaccination in the last flu season,White,66.9,Oklahoma,4.9%
ObjectId("5ea70f4f0e750000200398c3"),Adults age 65 and over who ever received pneumococcal vaccination,White,74.5,Oklahoma,5.4%
ObjectId("5ea70f4f0e750000200398c4"),Adults who received a blood cholesterol measurement in the last 5 years,Black,66,Oklahoma,19.8%
ObjectId("5ea70f4f0e750000200398c5"),Hospital inpatient stays involving opioid-related diagnoses per 100,000 population,Hispanic,230.4,Oklahoma,124.0%
ObjectId("5ea70f4f0e750000200398c6"),People who needed to see a doctor but could not because of cost in the past 12 months,NHPI,39.5,Oklahoma,
ObjectId("5ea70f4f0e750000200398c7"),Adults age 40 and over with diagnosed diabetes who received at least two hemoglobin A1c measurements in the calendar year,White,83.9,Oklahoma,6%
ObjectId("5ea70f4f0e750000200398c8"),Adults ages 18-64 at high risk (e.g., COPD) who received an influenza vaccination in the last flu season,White,50.1,Oklahoma,5%
ObjectId("5ea70f4f0e750000200398c9"),Adults age 65 and over who received an influenza vaccination in the last flu season,White,71.6,Oklahoma,2%
ObjectId("5ea70f4f0e750000200398ca"),Adults who received a blood cholesterol measurement in the last 5 years,White,80.8,Oklahoma,1.8%
ObjectId("5ea70f4f0e750000200398cb"),Adults age 40 and over with diagnosed diabetes who received a flu vaccination in the calendar year,White,64.5,Oklahoma,2.0%
ObjectId("5ea70f4f0e750000200398cc"),Adults age 65 and over who ever received pneumococcal vaccination,White,77.1,Oklahoma,2.1%
ObjectId("5ea70f4f0e750000200398cd"),Adults age 40 and over with diagnosed diabetes who received a dilated eye examination in the calendar year,White,68.3,Oklahoma,9.1%
ObjectId("5ea70f4f0e750000200398ce"),Adults age 40 and over with diagnosed diabetes who had their feet checked for sores or irritation in the calendar year,Black,73.3,Oklahoma,12.8%
ObjectId("5ea70f4f0e750000200398cf"),Adults ages 18-64 at high risk (e.g., COPD) who ever received pneumococcal vaccination,Black,34.1,Oklahoma,23.9%
ObjectId("5ea70f4f0e750000200398d0"),Hospital inpatient stays involving opioid-related diagnoses per 100,000 population,Black,149.2,Oklahoma,45.1%
ObjectId("5ea70f4f0e750000200398d1"),People who needed to see a doctor but could not because of cost in the past 12 months,Hispanic,4.8,Oklahoma,
ObjectId("5ea70f4f0e750000200398d2"),Adults ages 18-64 at high risk (e.g., COPD) who ever received pneumococcal vaccination,White,45.2,Oregon,1%
ObjectId("5ea70f4f0e750000200398d3"),Adults age 65 and over who ever received pneumococcal vaccination,White,79,Oregon,-0.4%
ObjectId("5ea70f4f0e750000200398d4"),Adults who did not have any problem with the care they received from their home health providers in the last 2 months of care,White,93.2,Oregon,0.9%
ObjectId("5ea70f4f0e750000200398d5"),Adults who reported that home health providers talk about pain in the last 2 months of care,White,89.6,Oregon,1.8%
ObjectId("5ea70f4f0e750000200398d6"),Adults who reported that home health providers always treated them with courtesy and respect in the last 2 months of care,White,92.9,Oregon,2.2%
ObjectId("5ea70f4f0e750000200398d7"),Long-stay nursing home residents who were assessed for pneumococcal vaccination,White,95.4,Oregon,2.6%
ObjectId("5ea70f4f0e750000200398d8"),Adults who reported a home health provider talking with them about how to set up their home so they can move around safely when they first started getting home health care,White,77.2,Oregon,3.6%
ObjectId("5ea70f4f0e750000200398d9"),Short-stay nursing home residents who were assessed for pneumococcal vaccination,White,91.7,Oregon,3.7%
ObjectId("5ea70f4f0e750000200398da"),Short-stay nursing home patients who had flu vaccination appropriately given,White,89.3,Oregon,3.9%
ObjectId("5ea70f4f0e750000200398db"),Adults who reported that home health providers always treated them as gently as possible in the last 2 months of care,White,88.5,Oregon,4.3%
ObjectId("5ea70f4f0e750000200398dc"),Short-stay home health patients who had diabetic foot care and patient education,White,93.5,Oregon,5.2%
ObjectId("5ea70f4f0e750000200398dd"),Adults who needed to see a specialist in the last 12 months who sometimes or never found it easy to see a specialist, Medicare fee-for-service,White,7.7,Oregon,5.8%
ObjectId("5ea70f4f0e750000200398de"),Home health care patients who stayed at home after an episode of home health care,White,72.3,Oregon,6.7%
ObjectId("5ea70f4f0e750000200398df"),Adults who reported being told what care and services they would get when they first started getting home health care,White,85.1,Oregon,6.8%
ObjectId("5ea70f4f0e750000200398e0"),Adult hospital patients who did not receive good communication about discharge information,White,8.3,Oregon,7.5%
ObjectId("5ea70f4f0e750000200398e1"),Home health care patients whose surgical wound was improved,White,86.9,Oregon,8.2%
ObjectId("5ea70f4f0e750000200398e2"),Long-stay nursing home residents whose need for help with daily activities increased,White,11.5,Oregon,8.3%
ObjectId("5ea70f4f0e750000200398e3"),Adults who reported that home health providers always listen carefully to them in the last 2 months of care,White,80.3,Oregon,8.7%
ObjectId("5ea70f4f0e750000200398e4"),Long-stay nursing home patients who were assessed and appropriately given the seasonal influenza vaccine,White,85.9,Oregon,8.7%
ObjectId("5ea70f4f0e750000200398e5"),Adults who received a blood cholesterol measurement in the last 5 years,White,75,Oregon,8.8%
ObjectId("5ea70f4f0e750000200398e6"),Adults who reported that home health providers always explained things in a way that was easy to understand in the last 2 months of care,White,79.1,Oregon,8.8%
ObjectId("5ea70f4f0e750000200398e7"),Adults who reported that home health providers always seem informed and up-to-date about all the cares or treatments they got at home in the last 2 months of care,White,61.2,Oregon,9.5%
ObjectId("5ea70f4f0e750000200398e8"),Adults who reported that home health providers always kept them informed about when they would arrive at their home in the last 2 months of care,Black,74.9,Oregon,10.1%
ObjectId("5ea70f4f0e750000200398e9"),Adults who reported a home health provider talking with them about all the prescription and over-the-counter medicines they were taking when they first started getting home health care,Black,78.8,Oregon,10.7%
ObjectId("5ea70f4f0e750000200398ea"),Long-stay nursing home residents with a urinary tract infection,Black,3.7,Oregon,11.5%
ObjectId("5ea70f4f0e750000200398eb"),Long-stay nursing home residents with too much weight loss,Black,6,Oregon,11.9%
ObjectId("5ea70f4f0e750000200398ec"),Adult hospital patients who sometimes or never had good communication about medications they received in the hospital,Black,8.7,Oregon,12.1%
ObjectId("5ea70f4f0e750000200398ed"),Home health patients who had influenza vaccination during flu season,Black,74.2,Oregon,12.5%
ObjectId("5ea70f4f0e750000200398ee"),Home health care patients whose pain when moving around decreased,Black,62.7,Oregon,15.0%
ObjectId("5ea70f4f0e750000200398ef"),Adults who reported getting the help or advice they needed when they contacted their home health providers in the last 2 months of care,Black,25.8,Oregon,15.2%
ObjectId("5ea70f4f0e750000200398f0"),Home health patients who had pneumococcal polysaccharide vaccination,Black,72.7,Oregon,15.6%
ObjectId("5ea70f4f0e750000200398f1"),Adults who reported that home health providers talked with them about the purpose for taking their new or changed prescription medicines in the last 2 months of care,Black,30.3,Oregon,15.7%
ObjectId("5ea70f4f0e750000200398f2"),Adults ages 18-64 at high risk (e.g., COPD) who received an influenza vaccination in the last flu season,Black,39.7,Oregon,16.9%
ObjectId("5ea70f4f0e750000200398f3"),Home health care patients whose shortness of breath decreased,Black,63.8,Oregon,17.2%
ObjectId("5ea70f4f0e750000200398f4"),Adults who had an appointment for routine health care in the last 12 months who sometimes or never got an appointments for routine care as soon as wanted, Medicare fee-for-service,Black,11.2,Oregon,17.8%
ObjectId("5ea70f4f0e750000200398f5"),Adults age 65 and over who received an influenza vaccination in the last flu season,Black,57.3,Oregon,18.5%
ObjectId("5ea70f4f0e750000200398f6"),Adults who had a doctor´s office or clinic visit in the last 12 months who sometimes or never got advice to quit smoking from provider, Medicare managed care,Black,33,Oregon,19.3%
ObjectId("5ea70f4f0e750000200398f7"),Home health patients who had improvement in upper body dressing,Black,61.9,Oregon,20.0%
ObjectId("5ea70f4f0e750000200398f8"),Adults who reported getting the help or advice they needed the same day they contacted their home health providers,Black,19,Oregon,20.3%
ObjectId("5ea70f4f0e750000200398f9"),Home health care patients whose ability to walk or move around improved,Black,56.2,Oregon,21.4%
ObjectId("5ea70f4f0e750000200398fa"),Home health care patients whose ability to get in and out of bed improved,Black,54.7,Oregon,22.1%
ObjectId("5ea70f4f0e750000200398fb"),Adults who reported a home health provider asking to see all the prescription and over-the-counter medicines they were taking, when they first started getting home health care,Black,66.5,Oregon,22.2%
ObjectId("5ea70f4f0e750000200398fc"),Long-stay nursing home residents whose  ability to move independently worsened,Black,16.8,Oregon,22.3%
ObjectId("5ea70f4f0e750000200398fd"),Adults who had an appointment for routine health care in the last 12 months who sometimes or never got an appointments for routine care as soon as wanted, Medicare managed care,Black,10.1,Oregon,22.4%
ObjectId("5ea70f4f0e750000200398fe"),Adults who reported that home health providers talked with them about when to take medicines in the last 2 months of care,Black,26.3,Oregon,22.4%
ObjectId("5ea70f4f0e750000200398ff"),Home health care patients whose bathing improved,Black,57.7,Oregon,23.4%
ObjectId("5ea70f4f0e75000020039900"),Adults home health patients age 18 and over who reported that home health providers talked with them about the side effects of medicines in the last 2 months of care,Black,22.2,Oregon,24.8%
ObjectId("5ea70f4f0e75000020039901"),Home health care patients who had to be admitted to the hospital,Black,22.2,Oregon,25.1%
ObjectId("5ea70f4f0e75000020039902"),Adults age 40 and over with diagnosed diabetes who received a flu vaccination in the calendar year,Black,48.6,Oregon,26.2%
ObjectId("5ea70f4f0e75000020039903"),Rating of health care 0-6 on a scale from 0 (worst grade) to 10 (best grade) by adults who had a doctor´s office or clinic visit in the last 12 months, Medicare managed care,Black,9.2,Oregon,29.2%
ObjectId("5ea70f4f0e75000020039904"),Adult hospital patients who strongly disagree or disagree that staff took their preferences and those of their family and caregiver into account when deciding what the patients discharge health care would be,Black,4.2,Oregon,29.6%
ObjectId("5ea70f4f0e75000020039905"),Long-stay nursing home residents with physical restraints,Black,0.3,Oregon,30.4%
ObjectId("5ea70f4f0e75000020039906"),High-risk, long-stay nursing home patients with pressure ulcer,Black,4.6,Oregon,35.9%
ObjectId("5ea70f4f0e75000020039907"),Home health care patients whose management of oral medications improved,Black,42.3,Oregon,35.9%
ObjectId("5ea70f4f0e75000020039908"),Adults who had a doctor's office or clinic visit in the last 12 months and needed care, tests, or treatment who sometimes or never found it easy to get the care, tests, or treatment, Medicare managed care,Black,6.7,Oregon,36.7%
ObjectId("5ea70f4f0e75000020039909"),Short-stay nursing home patients with pressure ulcers that are new or worsened,Black,0.4,Oregon,39.3%
ObjectId("5ea70f4f0e7500002003990a"),Adults who had a doctor´s office or clinic visit in the last 12 months who sometimes or never got advice to quit smoking from provider, Medicare fee-for-service,Black,40.6,Oregon,40.9%
ObjectId("5ea70f4f0e7500002003990b"),Adults who had a doctor´s office or clinic visit in the last 12 months whose health providers sometimes or never spent enough time with them, Medicare fee-for-service,Black,5.4,Oregon,41.3%
ObjectId("5ea70f4f0e7500002003990c"),Adults who needed care right away for an illness, injury, or condition in the last 12 months who sometimes or never got care as soon as wanted, Medicare fee-for-service,Black,8.3,Oregon,46.9%
ObjectId("5ea70f4f0e7500002003990d"),Home health care patients who had an emergency department visit and then hospitalized,Black,20.1,Oregon,48.4%
ObjectId("5ea70f4f0e7500002003990e"),Adults who needed to see a specialist in the last 12 months who sometimes or never found it easy to see a specialist, Medicare managed care,Black,9.6,Oregon,49.9%
ObjectId("5ea70f4f0e7500002003990f"),Rating of health care 0-6 on a scale from 0 (worst grade) to 10 (best grade) by adults who had a doctor´s office or clinic visit in the last 12 months, Medicare fee-for-service,Hispanic,13.2,Oregon,50.2%
ObjectId("5ea70f4f0e75000020039910"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never showed respect for what they had to say, Medicare fee-for-service,Hispanic,3.8,Oregon,58.3%
ObjectId("5ea70f4f0e75000020039911"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully to them, Medicare fee-for-service,Hispanic,5.1,Oregon,59.8%
ObjectId("5ea70f4f0e75000020039912"),Adults who needed care right away for an illness, injury, or condition in the last 12 months who sometimes or never got care as soon as wanted, Medicare managed care,Hispanic,7.3,Oregon,68.7%
ObjectId("5ea70f4f0e75000020039913"),Short-stay nursing home residents with moderate to severe pain,Hispanic,19.1,Oregon,76.5%
ObjectId("5ea70f4f0e75000020039914"),Low-risk, long-stay nursing home residents with a catheter inserted and left in the bladder,Hispanic,4.6,Oregon,81.9%
ObjectId("5ea70f4f0e75000020039915"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully to them, Medicare managed care,Hispanic,4.4,Oregon,84.9%
ObjectId("5ea70f4f0e75000020039916"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never explained things in a way they could understand, Medicare fee-for-service,Hispanic,5,Oregon,88.7%
ObjectId("5ea70f4f0e75000020039917"),Adults who had a doctor's office or clinic visit in the last 12 months and needed care, tests, or treatment who sometimes or never found it easy to get the care, tests, or treatment, Medicare fee-for-service,Hispanic,8.5,Oregon,93.4%
